CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category, Sales 
XYZ Manufacturing,West,Drug,Rx,West,2017,39,Widgets,"1,65,466.22"
AAA Industries,North,Drug,Rx,North,2017,39,Widgets,"3,63,343.44"
AAA Industries,East,Drug,Rx,East,2017,39,Widgets,"6,41,847.44"
AAA Industries,South,Drug,Rx,South,2017,39,Widgets,"8,58,344.69"
AAA Industries,West,Drug,Rx,West,2017,39,Widgets,"8,28,434.55"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,40,Widgets,"8,98,498.21"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,40,Widgets,"30,67,659.16"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,40,Widgets,"8,19,839.74"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,40,Widgets,"7,23,037.86"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,40,Widgets,"62,89,361.73"
AAA Industries,East,Mass,SuperMart,East,2017,40,Widgets,"13,71,103.43"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,40,Widgets,"20,97,781.20"
AAA Industries,South,Mass,SuperMart,Deep South,2017,40,Widgets,"8,02,221.99"
AAA Industries,West,Mass,SuperMart,West,2017,40,Widgets,"28,53,660.53"
XYZ Manufacturing,North,Mass,BigCo,North,2017,40,Widgets,"34,48,867.19"
XYZ Manufacturing,East,Mass,BigCo,East,2017,40,Widgets,"13,90,120.58"
XYZ Manufacturing,South,Mass,BigCo,South,2017,40,Widgets,"15,71,146.46"
XYZ Manufacturing,West,Mass,BigCo,West,2017,40,Widgets,"36,22,137.45"
AAA Industries,North,Mass,BigCo,North,2017,40,Widgets,"83,00,773.80"
AAA Industries,East,Mass,BigCo,East,2017,40,Widgets,"8,85,660.93"
AAA Industries,South,Mass,BigCo,South,2017,40,Widgets,"21,16,348.68"
AAA Industries,West,Mass,BigCo,West,2017,40,Widgets,"35,53,172.55"
XYZ Manufacturing,North,Drug,Rx,North,2017,40,Widgets,"8,66,842.87"
XYZ Manufacturing,East,Drug,Rx,East,2017,40,Widgets,"7,94,256.16"
XYZ Manufacturing,South,Drug,Rx,South,2017,40,Widgets,"9,29,701.69"
XYZ Manufacturing,West,Drug,Rx,West,2017,40,Widgets,"1,73,209.92"
AAA Industries,North,Drug,Rx,North,2017,40,Widgets,"3,68,903.30"
AAA Industries,East,Drug,Rx,East,2017,40,Widgets,"6,51,051.30"
AAA Industries,South,Drug,Rx,South,2017,40,Widgets,"8,70,669.21"
AAA Industries,West,Drug,Rx,West,2017,40,Widgets,"8,28,788.57"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,41,Widgets,"8,58,360.29"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,41,Widgets,"29,21,370.91"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,41,Widgets,"7,57,316.20"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,41,Widgets,"7,10,758.68"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,41,Widgets,"60,47,117.80"
AAA Industries,East,Mass,SuperMart,East,2017,41,Widgets,"13,58,447.26"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,41,Widgets,"22,85,008.79"
AAA Industries,South,Mass,SuperMart,Deep South,2017,41,Widgets,"7,76,832.22"
AAA Industries,West,Mass,SuperMart,West,2017,41,Widgets,"28,66,437.55"
XYZ Manufacturing,North,Mass,BigCo,North,2017,41,Widgets,"35,76,111.89"
XYZ Manufacturing,East,Mass,BigCo,East,2017,41,Widgets,"12,91,751.96"
XYZ Manufacturing,South,Mass,BigCo,South,2017,41,Widgets,"15,65,594.23"
XYZ Manufacturing,West,Mass,BigCo,West,2017,41,Widgets,"37,66,389.79"
AAA Industries,North,Mass,BigCo,North,2017,41,Widgets,"77,05,166.61"
AAA Industries,East,Mass,BigCo,East,2017,41,Widgets,"8,61,407.04"
AAA Industries,South,Mass,BigCo,South,2017,41,Widgets,"19,65,549.06"
AAA Industries,West,Mass,BigCo,West,2017,41,Widgets,"36,51,630.79"
XYZ Manufacturing,North,Drug,Rx,North,2017,41,Widgets,"8,34,300.22"
XYZ Manufacturing,East,Drug,Rx,East,2017,41,Widgets,"8,23,570.79"
XYZ Manufacturing,South,Drug,Rx,South,2017,41,Widgets,"9,19,217.15"
XYZ Manufacturing,West,Drug,Rx,West,2017,41,Widgets,"1,67,070.46"
AAA Industries,North,Drug,Rx,North,2017,41,Widgets,"3,65,464.53"
AAA Industries,East,Drug,Rx,East,2017,41,Widgets,"7,40,379.87"
AAA Industries,South,Drug,Rx,South,2017,41,Widgets,"9,00,441.07"
AAA Industries,West,Drug,Rx,West,2017,41,Widgets,"8,48,986.96"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,42,Widgets,"9,12,467.66"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,42,Widgets,"29,46,326.58"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,42,Widgets,"7,99,197.02"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,42,Widgets,"6,92,395.79"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,42,Widgets,"59,73,244.17"
AAA Industries,East,Mass,SuperMart,East,2017,42,Widgets,"14,12,450.21"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,42,Widgets,"22,36,463.53"
AAA Industries,South,Mass,SuperMart,Deep South,2017,42,Widgets,"6,96,298.28"
AAA Industries,West,Mass,SuperMart,West,2017,42,Widgets,"26,93,183.40"
XYZ Manufacturing,North,Mass,BigCo,North,2017,42,Widgets,"35,50,286.68"
XYZ Manufacturing,East,Mass,BigCo,East,2017,42,Widgets,"13,53,010.81"
XYZ Manufacturing,South,Mass,BigCo,South,2017,42,Widgets,"15,03,458.45"
XYZ Manufacturing,West,Mass,BigCo,West,2017,42,Widgets,"35,80,143.38"
AAA Industries,North,Mass,BigCo,North,2017,42,Widgets,"77,87,397.76"
AAA Industries,East,Mass,BigCo,East,2017,42,Widgets,"8,87,709.57"
AAA Industries,South,Mass,BigCo,South,2017,42,Widgets,"21,39,105.68"
AAA Industries,West,Mass,BigCo,West,2017,42,Widgets,"36,15,364.81"
XYZ Manufacturing,North,Drug,Rx,North,2017,42,Widgets,"7,81,082.41"
XYZ Manufacturing,East,Drug,Rx,East,2017,42,Widgets,"8,39,326.74"
XYZ Manufacturing,South,Drug,Rx,South,2017,42,Widgets,"9,16,573.68"
XYZ Manufacturing,West,Drug,Rx,West,2017,42,Widgets,"1,70,586.87"
AAA Industries,North,Drug,Rx,North,2017,42,Widgets,"3,88,070.58"
AAA Industries,East,Drug,Rx,East,2017,42,Widgets,"7,45,809.56"
AAA Industries,South,Drug,Rx,South,2017,42,Widgets,"9,40,601.57"
AAA Industries,West,Drug,Rx,West,2017,42,Widgets,"8,58,878.01"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,43,Widgets,"8,64,494.36"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,43,Widgets,"30,16,451.36"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,43,Widgets,"8,31,765.12"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,43,Widgets,"7,31,577.95"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,43,Widgets,"58,37,717.25"
AAA Industries,East,Mass,SuperMart,East,2017,43,Widgets,"13,65,553.52"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,43,Widgets,"23,60,536.96"
AAA Industries,South,Mass,SuperMart,Deep South,2017,43,Widgets,"6,90,720.21"
AAA Industries,West,Mass,SuperMart,West,2017,43,Widgets,"29,59,137.23"
XYZ Manufacturing,North,Mass,BigCo,North,2017,43,Widgets,"34,33,569.45"
XYZ Manufacturing,East,Mass,BigCo,East,2017,43,Widgets,"13,23,212.82"
XYZ Manufacturing,South,Mass,BigCo,South,2017,43,Widgets,"15,63,928.46"
XYZ Manufacturing,West,Mass,BigCo,West,2017,43,Widgets,"35,91,955.52"
AAA Industries,North,Mass,BigCo,North,2017,43,Widgets,"78,90,297.53"
AAA Industries,East,Mass,BigCo,East,2017,43,Widgets,"8,42,225.95"
AAA Industries,South,Mass,BigCo,South,2017,43,Widgets,"20,46,653.31"
AAA Industries,West,Mass,BigCo,West,2017,43,Widgets,"35,92,997.38"
XYZ Manufacturing,North,Drug,Rx,North,2017,43,Widgets,"8,13,646.54"
XYZ Manufacturing,East,Drug,Rx,East,2017,43,Widgets,"8,03,507.71"
XYZ Manufacturing,South,Drug,Rx,South,2017,43,Widgets,"8,95,592.01"
XYZ Manufacturing,West,Drug,Rx,West,2017,43,Widgets,"1,49,442.07"
AAA Industries,North,Drug,Rx,North,2017,43,Widgets,"3,57,315.97"
AAA Industries,East,Drug,Rx,East,2017,43,Widgets,"7,17,641.60"
AAA Industries,South,Drug,Rx,South,2017,43,Widgets,"8,77,454.44"
AAA Industries,West,Drug,Rx,West,2017,43,Widgets,"8,61,832.68"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,44,Widgets,"8,28,529.13"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,44,Widgets,"28,60,650.58"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,44,Widgets,"8,23,706.81"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,44,Widgets,"6,96,588.78"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,44,Widgets,"55,85,114.73"
AAA Industries,East,Mass,SuperMart,East,2017,44,Widgets,"14,43,160.64"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,44,Widgets,"22,48,924.26"
AAA Industries,South,Mass,SuperMart,Deep South,2017,44,Widgets,"7,08,232.88"
AAA Industries,West,Mass,SuperMart,West,2017,44,Widgets,"27,81,703.09"
XYZ Manufacturing,North,Mass,BigCo,North,2017,44,Widgets,"35,51,580.44"
XYZ Manufacturing,East,Mass,BigCo,East,2017,44,Widgets,"12,64,643.46"
XYZ Manufacturing,South,Mass,BigCo,South,2017,44,Widgets,"16,70,259.14"
XYZ Manufacturing,West,Mass,BigCo,West,2017,44,Widgets,"35,22,620.36"
AAA Industries,North,Mass,BigCo,North,2017,44,Widgets,"77,76,050.77"
AAA Industries,East,Mass,BigCo,East,2017,44,Widgets,"7,95,394.52"
AAA Industries,South,Mass,BigCo,South,2017,44,Widgets,"20,87,975.90"
AAA Industries,West,Mass,BigCo,West,2017,44,Widgets,"36,36,925.17"
XYZ Manufacturing,North,Drug,Rx,North,2017,44,Widgets,"8,18,679.71"
XYZ Manufacturing,East,Drug,Rx,East,2017,44,Widgets,"8,10,306.73"
XYZ Manufacturing,South,Drug,Rx,South,2017,44,Widgets,"8,79,725.86"
XYZ Manufacturing,West,Drug,Rx,West,2017,44,Widgets,"1,49,675.13"
AAA Industries,North,Drug,Rx,North,2017,44,Widgets,"3,93,368.43"
AAA Industries,East,Drug,Rx,East,2017,44,Widgets,"7,73,983.16"
AAA Industries,South,Drug,Rx,South,2017,44,Widgets,"9,07,253.02"
AAA Industries,West,Drug,Rx,West,2017,44,Widgets,"8,50,070.00"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,45,Widgets,"8,32,269.82"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,45,Widgets,"30,03,125.28"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,45,Widgets,"7,96,920.17"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,45,Widgets,"6,69,692.54"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,45,Widgets,"59,48,328.54"
AAA Industries,East,Mass,SuperMart,East,2017,45,Widgets,"13,88,394.95"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,45,Widgets,"23,49,645.01"
AAA Industries,South,Mass,SuperMart,Deep South,2017,45,Widgets,"6,42,251.23"
AAA Industries,West,Mass,SuperMart,West,2017,45,Widgets,"27,67,978.86"
XYZ Manufacturing,North,Mass,BigCo,North,2017,45,Widgets,"34,53,244.74"
XYZ Manufacturing,East,Mass,BigCo,East,2017,45,Widgets,"13,54,818.28"
XYZ Manufacturing,South,Mass,BigCo,South,2017,45,Widgets,"16,98,629.67"
XYZ Manufacturing,West,Mass,BigCo,West,2017,45,Widgets,"35,50,573.46"
AAA Industries,North,Mass,BigCo,North,2017,45,Widgets,"79,94,506.13"
AAA Industries,East,Mass,BigCo,East,2017,45,Widgets,"7,97,157.84"
AAA Industries,South,Mass,BigCo,South,2017,45,Widgets,"18,44,247.80"
AAA Industries,West,Mass,BigCo,West,2017,45,Widgets,"35,19,859.18"
XYZ Manufacturing,North,Drug,Rx,North,2017,45,Widgets,"8,50,902.57"
XYZ Manufacturing,East,Drug,Rx,East,2017,45,Widgets,"8,26,540.25"
XYZ Manufacturing,South,Drug,Rx,South,2017,45,Widgets,"8,80,721.25"
XYZ Manufacturing,West,Drug,Rx,West,2017,45,Widgets,"1,57,950.02"
AAA Industries,North,Drug,Rx,North,2017,45,Widgets,"3,71,707.11"
AAA Industries,East,Drug,Rx,East,2017,45,Widgets,"7,32,659.65"
AAA Industries,South,Drug,Rx,South,2017,45,Widgets,"9,36,845.46"
AAA Industries,West,Drug,Rx,West,2017,45,Widgets,"8,90,115.32"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,46,Widgets,"9,00,317.43"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,46,Widgets,"30,53,720.88"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,46,Widgets,"8,82,649.26"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,46,Widgets,"6,82,792.69"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,46,Widgets,"56,23,319.79"
AAA Industries,East,Mass,SuperMart,East,2017,46,Widgets,"15,01,705.64"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,46,Widgets,"23,05,888.71"
AAA Industries,South,Mass,SuperMart,Deep South,2017,46,Widgets,"6,11,992.22"
AAA Industries,West,Mass,SuperMart,West,2017,46,Widgets,"27,62,027.58"
XYZ Manufacturing,North,Mass,BigCo,North,2017,46,Widgets,"33,96,524.73"
XYZ Manufacturing,East,Mass,BigCo,East,2017,46,Widgets,"13,05,878.41"
XYZ Manufacturing,South,Mass,BigCo,South,2017,46,Widgets,"17,85,076.72"
XYZ Manufacturing,West,Mass,BigCo,West,2017,46,Widgets,"36,53,935.72"
AAA Industries,North,Mass,BigCo,North,2017,46,Widgets,"80,43,386.62"
AAA Industries,East,Mass,BigCo,East,2017,46,Widgets,"7,61,719.94"
AAA Industries,South,Mass,BigCo,South,2017,46,Widgets,"19,00,080.93"
AAA Industries,West,Mass,BigCo,West,2017,46,Widgets,"33,34,341.76"
XYZ Manufacturing,North,Drug,Rx,North,2017,46,Widgets,"8,14,406.08"
XYZ Manufacturing,East,Drug,Rx,East,2017,46,Widgets,"8,88,569.66"
XYZ Manufacturing,South,Drug,Rx,South,2017,46,Widgets,"8,28,126.81"
XYZ Manufacturing,West,Drug,Rx,West,2017,46,Widgets,"1,51,600.43"
AAA Industries,North,Drug,Rx,North,2017,46,Widgets,"3,80,127.76"
AAA Industries,East,Drug,Rx,East,2017,46,Widgets,"7,87,760.22"
AAA Industries,South,Drug,Rx,South,2017,46,Widgets,"9,24,225.63"
AAA Industries,West,Drug,Rx,West,2017,46,Widgets,"8,75,944.34"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,47,Widgets,"8,36,307.27"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,47,Widgets,"29,61,099.60"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,47,Widgets,"8,15,756.66"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,47,Widgets,"6,62,532.94"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,47,Widgets,"59,44,906.33"
AAA Industries,East,Mass,SuperMart,East,2017,47,Widgets,"13,63,631.47"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,47,Widgets,"23,09,168.14"
AAA Industries,South,Mass,SuperMart,Deep South,2017,47,Widgets,"6,77,640.31"
AAA Industries,West,Mass,SuperMart,West,2017,47,Widgets,"29,84,818.10"
XYZ Manufacturing,North,Mass,BigCo,North,2017,47,Widgets,"32,16,231.99"
XYZ Manufacturing,East,Mass,BigCo,East,2017,47,Widgets,"13,39,418.64"
XYZ Manufacturing,South,Mass,BigCo,South,2017,47,Widgets,"17,49,827.05"
XYZ Manufacturing,West,Mass,BigCo,West,2017,47,Widgets,"37,98,397.48"
AAA Industries,North,Mass,BigCo,North,2017,47,Widgets,"83,48,662.08"
AAA Industries,East,Mass,BigCo,East,2017,47,Widgets,"7,40,149.90"
AAA Industries,South,Mass,BigCo,South,2017,47,Widgets,"18,73,161.99"
AAA Industries,West,Mass,BigCo,West,2017,47,Widgets,"37,38,480.02"
XYZ Manufacturing,North,Drug,Rx,North,2017,47,Widgets,"8,39,401.55"
XYZ Manufacturing,East,Drug,Rx,East,2017,47,Widgets,"9,05,780.87"
XYZ Manufacturing,South,Drug,Rx,South,2017,47,Widgets,"8,68,146.75"
XYZ Manufacturing,West,Drug,Rx,West,2017,47,Widgets,"1,49,975.82"
AAA Industries,North,Drug,Rx,North,2017,47,Widgets,"3,73,006.06"
AAA Industries,East,Drug,Rx,East,2017,47,Widgets,"7,40,745.25"
AAA Industries,South,Drug,Rx,South,2017,47,Widgets,"8,90,150.80"
AAA Industries,West,Drug,Rx,West,2017,47,Widgets,"9,18,209.77"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,48,Widgets,"8,54,740.68"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,48,Widgets,"28,75,956.52"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,48,Widgets,"8,29,199.41"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,48,Widgets,"6,73,944.56"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,48,Widgets,"57,32,868.68"
AAA Industries,East,Mass,SuperMart,East,2017,48,Widgets,"14,40,907.39"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,48,Widgets,"22,47,086.34"
AAA Industries,South,Mass,SuperMart,Deep South,2017,48,Widgets,"6,87,807.09"
AAA Industries,West,Mass,SuperMart,West,2017,48,Widgets,"29,24,868.06"
XYZ Manufacturing,North,Mass,BigCo,North,2017,48,Widgets,"30,66,169.08"
XYZ Manufacturing,East,Mass,BigCo,East,2017,48,Widgets,"14,05,648.30"
XYZ Manufacturing,South,Mass,BigCo,South,2017,48,Widgets,"15,70,010.95"
XYZ Manufacturing,West,Mass,BigCo,West,2017,48,Widgets,"42,47,403.27"
AAA Industries,North,Mass,BigCo,North,2017,48,Widgets,"85,50,271.38"
AAA Industries,East,Mass,BigCo,East,2017,48,Widgets,"7,84,025.69"
AAA Industries,South,Mass,BigCo,South,2017,48,Widgets,"19,33,363.06"
AAA Industries,West,Mass,BigCo,West,2017,48,Widgets,"37,41,102.21"
XYZ Manufacturing,North,Drug,Rx,North,2017,48,Widgets,"7,88,516.03"
XYZ Manufacturing,East,Drug,Rx,East,2017,48,Widgets,"8,49,301.73"
XYZ Manufacturing,South,Drug,Rx,South,2017,48,Widgets,"8,66,003.59"
XYZ Manufacturing,West,Drug,Rx,West,2017,48,Widgets,"1,52,339.84"
AAA Industries,North,Drug,Rx,North,2017,48,Widgets,"3,99,048.38"
AAA Industries,East,Drug,Rx,East,2017,48,Widgets,"7,22,466.65"
AAA Industries,South,Drug,Rx,South,2017,48,Widgets,"8,50,328.84"
AAA Industries,West,Drug,Rx,West,2017,48,Widgets,"9,16,447.73"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,49,Widgets,"8,99,297.51"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,49,Widgets,"31,57,715.67"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,49,Widgets,"7,93,467.11"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,49,Widgets,"7,61,587.95"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,49,Widgets,"54,85,115.59"
AAA Industries,East,Mass,SuperMart,East,2017,49,Widgets,"13,50,630.85"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,49,Widgets,"23,23,189.48"
AAA Industries,South,Mass,SuperMart,Deep South,2017,49,Widgets,"6,29,849.73"
AAA Industries,West,Mass,SuperMart,West,2017,49,Widgets,"26,68,626.31"
XYZ Manufacturing,North,Mass,BigCo,North,2017,49,Widgets,"32,45,831.78"
XYZ Manufacturing,East,Mass,BigCo,East,2017,49,Widgets,"13,50,439.96"
XYZ Manufacturing,South,Mass,BigCo,South,2017,49,Widgets,"16,10,617.31"
XYZ Manufacturing,West,Mass,BigCo,West,2017,49,Widgets,"39,53,354.73"
AAA Industries,North,Mass,BigCo,North,2017,49,Widgets,"80,44,980.07"
AAA Industries,East,Mass,BigCo,East,2017,49,Widgets,"7,94,798.62"
AAA Industries,South,Mass,BigCo,South,2017,49,Widgets,"18,82,505.01"
AAA Industries,West,Mass,BigCo,West,2017,49,Widgets,"38,11,379.50"
XYZ Manufacturing,North,Drug,Rx,North,2017,49,Widgets,"8,14,492.97"
XYZ Manufacturing,East,Drug,Rx,East,2017,49,Widgets,"9,27,536.97"
XYZ Manufacturing,South,Drug,Rx,South,2017,49,Widgets,"9,01,578.50"
XYZ Manufacturing,West,Drug,Rx,West,2017,49,Widgets,"1,52,287.75"
AAA Industries,North,Drug,Rx,North,2017,49,Widgets,"3,93,420.80"
AAA Industries,East,Drug,Rx,East,2017,49,Widgets,"7,35,525.64"
AAA Industries,South,Drug,Rx,South,2017,49,Widgets,"9,09,084.71"
AAA Industries,West,Drug,Rx,West,2017,49,Widgets,"9,22,572.95"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,50,Widgets,"8,48,989.52"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,50,Widgets,"28,75,786.26"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,50,Widgets,"7,95,264.64"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,50,Widgets,"7,84,654.03"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,50,Widgets,"55,53,593.37"
AAA Industries,East,Mass,SuperMart,East,2017,50,Widgets,"14,79,446.59"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,50,Widgets,"24,35,649.48"
AAA Industries,South,Mass,SuperMart,Deep South,2017,50,Widgets,"6,72,987.20"
AAA Industries,West,Mass,SuperMart,West,2017,50,Widgets,"28,16,376.04"
XYZ Manufacturing,North,Mass,BigCo,North,2017,50,Widgets,"30,08,697.49"
XYZ Manufacturing,East,Mass,BigCo,East,2017,50,Widgets,"13,41,592.15"
XYZ Manufacturing,South,Mass,BigCo,South,2017,50,Widgets,"14,41,930.32"
XYZ Manufacturing,West,Mass,BigCo,West,2017,50,Widgets,"42,17,524.33"
AAA Industries,North,Mass,BigCo,North,2017,50,Widgets,"80,56,614.81"
AAA Industries,East,Mass,BigCo,East,2017,50,Widgets,"8,30,622.14"
AAA Industries,South,Mass,BigCo,South,2017,50,Widgets,"19,91,510.31"
AAA Industries,West,Mass,BigCo,West,2017,50,Widgets,"35,89,354.97"
XYZ Manufacturing,North,Drug,Rx,North,2017,50,Widgets,"7,71,123.50"
XYZ Manufacturing,East,Drug,Rx,East,2017,50,Widgets,"8,22,729.77"
XYZ Manufacturing,South,Drug,Rx,South,2017,50,Widgets,"9,72,872.50"
XYZ Manufacturing,West,Drug,Rx,West,2017,50,Widgets,"1,54,279.89"
AAA Industries,North,Drug,Rx,North,2017,50,Widgets,"3,71,265.43"
AAA Industries,East,Drug,Rx,East,2017,50,Widgets,"7,44,515.29"
AAA Industries,South,Drug,Rx,South,2017,50,Widgets,"8,56,930.47"
AAA Industries,West,Drug,Rx,West,2017,50,Widgets,"8,33,526.67"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,51,Widgets,"8,42,666.40"
XYZ Manufacturing,East,Mass,SuperMart,East,2017,51,Widgets,"27,99,558.05"
XYZ Manufacturing,South,Mass,SuperMart,Gulf Coast,2017,51,Widgets,"8,24,580.32"
XYZ Manufacturing,South,Mass,SuperMart,Deep South,2017,51,Widgets,"7,38,262.02"
XYZ Manufacturing,West,Mass,SuperMart,West,2017,51,Widgets,"53,99,677.74"
AAA Industries,East,Mass,SuperMart,East,2017,51,Widgets,"15,35,948.66"
AAA Industries,South,Mass,SuperMart,Gulf Coast,2017,51,Widgets,"23,20,298.95"
AAA Industries,South,Mass,SuperMart,Deep South,2017,51,Widgets,"5,93,248.61"
AAA Industries,West,Mass,SuperMart,West,2017,51,Widgets,"27,76,333.56"
XYZ Manufacturing,North,Mass,BigCo,North,2017,51,Widgets,"29,48,902.18"
XYZ Manufacturing,East,Mass,BigCo,East,2017,51,Widgets,"14,25,278.85"
XYZ Manufacturing,South,Mass,BigCo,South,2017,51,Widgets,"15,14,197.28"
XYZ Manufacturing,West,Mass,BigCo,West,2017,51,Widgets,"39,27,851.69"
AAA Industries,North,Mass,BigCo,North,2017,51,Widgets,"77,08,214.97"
AAA Industries,East,Mass,BigCo,East,2017,51,Widgets,"8,00,833.20"
AAA Industries,South,Mass,BigCo,South,2017,51,Widgets,"19,09,496.98"
AAA Industries,West,Mass,BigCo,West,2017,51,Widgets,"39,67,210.54"
XYZ Manufacturing,North,Drug,Rx,North,2017,51,Widgets,"7,74,133.90"
XYZ Manufacturing,East,Drug,Rx,East,2017,51,Widgets,"8,22,349.16"
XYZ Manufacturing,South,Drug,Rx,South,2017,51,Widgets,"9,80,004.86"
XYZ Manufacturing,West,Drug,Rx,West,2017,51,Widgets,"1,50,070.39"
AAA Industries,North,Drug,Rx,North,2017,51,Widgets,"3,91,457.42"
AAA Industries,East,Drug,Rx,East,2017,51,Widgets,"7,22,590.40"
AAA Industries,South,Drug,Rx,South,2017,51,Widgets,"8,69,987.36"
AAA Industries,West,Drug,Rx,West,2017,51,Widgets,"8,92,436.55"
XYZ Manufacturing,North,Mass,SuperMart,North,2017,52,Widgets,"8,51,993.62"
